facility,year,month,days_over_90f,days_over_95f,days_skarha10,dental_mh_overtime,modified_programs_days,deaths_unexpected,ed_hospital_rate,vacancy_all,vacancy_medical,vacancy_dental,vacancy_mh,crowding_pct,ac_type,security_level,post_ac
LAC,2025,8,31,25,0,,,,22.9,21.0,17.0,6.0,32.0,131.8,mixed_evaporative,MAXIMUM,0
LAC,2025,9,14,6,0,,,,22.9,20.0,16.0,6.0,32.0,134.1,mixed_evaporative,MAXIMUM,0
LAC,2025,10,0,0,0,,,,17.4,20.0,15.0,6.0,34.0,121.1,mixed_evaporative,MAXIMUM,0
LAC,2025,11,0,0,0,,,,19.4,21.0,17.0,6.0,35.0,126.7,mixed_evaporative,MAXIMUM,0
LAC,2025,12,0,0,0,,,,25.9,22.0,17.0,6.0,34.0,133.3,mixed_evaporative,MAXIMUM,0
MCSP,2016,1,0,0,0,,,,,,,,,164.8,mixed_evaporative,MAXIMUM,0
MCSP,2016,2,0,0,0,,,,,,,,,112.6,mixed_evaporative,MAXIMUM,0
MCSP,2016,3,0,0,0,,,,,,,,,86.0,mixed_evaporative,MAXIMUM,0
MCSP,2016,4,0,0,0,,,,,,,,,87.2,mixed_evaporative,MAXIMUM,0
MCSP,2016,5,5,1,0,,,,,,,,,94.2,mixed_evaporative,MAXIMUM,0
MCSP,2016,6,19,15,2,,,,,,,,,103.4,mixed_evaporative,MAXIMUM,0
MCSP,2016,7,23,15,5,,,,,,,,,106.0,mixed_evaporative,MAXIMUM,0
MCSP,2016,8,25,10,0,,,,,,,,,106.6,mixed_evaporative,MAXIMUM,0
MCSP,2016,9,13,4,0,,,,,,,,,106.7,mixed_evaporative,MAXIMUM,0
MCSP,2016,10,0,0,0,,,,,,,,,107.1,mixed_evaporative,MAXIMUM,0
MCSP,2016,11,0,0,0,,,,,,,,,107.2,mixed_evaporative,MAXIMUM,0
MCSP,2016,12,0,0,0,,,,,,,,,107.7,mixed_evaporative,MAXIMUM,0
MCSP,2017,1,0,0,0,,,,25.4,16.0,14.0,6.0,21.0,109.2,mixed_evaporative,MAXIMUM,0
MCSP,2017,2,0,0,0,,,,32.8,17.0,14.0,14.0,22.0,110.0,mixed_evaporative,MAXIMUM,0
MCSP,2017,3,0,0,0,,,,29.4,15.0,13.0,6.0,21.0,110.7,mixed_evaporative,MAXIMUM,0
MCSP,2017,4,0,0,0,,,,30.0,15.0,12.0,6.0,22.0,109.7,mixed_evaporative,MAXIMUM,0
MCSP,2017,5,5,2,0,,,,25.5,14.0,12.0,6.0,20.0,109.5,mixed_evaporative,MAXIMUM,0
MCSP,2017,6,18,9,6,,,,19.8,13.0,12.0,6.0,16.0,110.1,mixed_evaporative,MAXIMUM,0
MCSP,2017,7,31,27,5,,,,26.7,18.0,22.0,6.0,15.0,109.6,mixed_evaporative,MAXIMUM,0
MCSP,2017,8,27,17,5,,,,30.3,18.0,21.0,6.0,15.0,111.9,mixed_evaporative,MAXIMUM,0
MCSP,2017,9,13,6,3,,,,28.3,18.0,22.0,6.0,13.0,111.9,mixed_evaporative,MAXIMUM,0
MCSP,2017,10,0,0,0,,,,24.2,17.0,21.0,3.0,11.0,112.9,mixed_evaporative,MAXIMUM,0
MCSP,2017,11,0,0,0,,,,26.3,13.0,16.0,3.0,7.0,117.5,mixed_evaporative,MAXIMUM,0
MCSP,2017,12,0,0,0,,,,24.9,13.0,16.0,3.0,7.0,121.7,mixed_evaporative,MAXIMUM,0
MCSP,2018,1,0,0,0,,,,20.2,13.0,16.0,3.0,10.0,124.3,mixed_evaporative,MAXIMUM,0
MCSP,2018,2,0,0,0,,,,25.3,12.0,16.0,3.0,3.0,125.7,mixed_evaporative,MAXIMUM,0
MCSP,2018,3,0,0,0,,,,23.6,11.0,16.0,0.0,3.0,126.6,mixed_evaporative,MAXIMUM,0
MCSP,2018,4,0,0,0,,,,23.5,11.0,15.0,0.0,3.0,128.3,mixed_evaporative,MAXIMUM,0
MCSP,2018,5,2,1,0,,,,28.6,11.0,15.0,0.0,5.0,129.7,mixed_evaporative,MAXIMUM,0
MCSP,2018,6,15,9,0,,,,17.1,13.0,17.0,0.0,5.0,130.4,mixed_evaporative,MAXIMUM,0
MCSP,2018,7,29,26,4,,,,16.0,17.0,20.0,6.0,16.0,128.6,mixed_evaporative,MAXIMUM,0
MCSP,2018,8,20,13,0,,,,29.9,17.0,19.0,6.0,17.0,126.4,mixed_evaporative,MAXIMUM,0
MCSP,2018,9,16,3,0,,,,22.9,15.0,15.0,3.0,17.0,125.0,mixed_evaporative,MAXIMUM,0
MCSP,2018,10,0,0,0,,,,26.6,13.0,14.0,0.0,14.0,122.6,mixed_evaporative,MAXIMUM,0
MCSP,2018,11,0,0,0,,,,23.7,11.0,12.0,3.0,13.0,121.1,mixed_evaporative,MAXIMUM,0
MCSP,2018,12,0,0,0,,,,24.4,12.0,12.0,6.0,14.0,121.3,mixed_evaporative,MAXIMUM,0
MCSP,2019,1,0,0,0,,,,29.3,8.0,11.0,8.0,2.0,121.6,mixed_evaporative,MAXIMUM,0
MCSP,2019,2,0,0,0,,,,29.6,9.0,9.0,11.0,8.0,122.4,mixed_evaporative,MAXIMUM,0
MCSP,2019,3,0,0,0,,,,24.9,8.0,8.0,8.0,9.0,123.4,mixed_evaporative,MAXIMUM,0
MCSP,2019,4,0,0,0,,,,30.6,7.0,6.0,11.0,8.0,124.5,mixed_evaporative,MAXIMUM,0
MCSP,2019,5,0,0,0,,,,22.7,7.0,5.0,19.0,8.0,123.4,mixed_evaporative,MAXIMUM,0
MCSP,2019,6,16,7,0,,,,20.0,9.0,7.0,19.0,10.0,122.9,mixed_evaporative,MAXIMUM,0
MCSP,2019,7,25,15,2,,,,20.1,10.0,10.0,11.0,9.0,120.9,mixed_evaporative,MAXIMUM,0
MCSP,2019,8,23,17,2,,,,27.5,10.0,12.0,8.0,6.0,122.0,mixed_evaporative,MAXIMUM,0
MCSP,2019,9,11,6,0,,,,28.5,11.0,13.0,6.0,8.0,122.1,mixed_evaporative,MAXIMUM,0
MCSP,2019,10,0,0,0,,,,24.9,10.0,11.0,8.0,9.0,123.4,mixed_evaporative,MAXIMUM,0
MCSP,2019,11,0,0,0,,,,24.0,10.0,10.0,8.0,11.0,122.6,mixed_evaporative,MAXIMUM,0
MCSP,2019,12,0,0,0,,,,28.5,11.0,11.0,8.0,13.0,121.5,mixed_evaporative,MAXIMUM,0
MCSP,2020,1,0,0,0,,,,24.5,12.0,10.0,16.0,15.0,122.0,mixed_evaporative,MAXIMUM,0
MCSP,2020,2,0,0,0,,,,23.3,13.0,11.0,16.0,16.0,121.9,mixed_evaporative,MAXIMUM,0
MCSP,2020,3,0,0,0,,,,23.0,13.0,10.0,16.0,18.0,121.9,mixed_evaporative,MAXIMUM,0
MCSP,2020,4,0,0,0,,,,19.7,11.0,10.0,11.0,15.0,120.2,mixed_evaporative,MAXIMUM,0
MCSP,2020,5,7,4,0,,,,16.9,11.0,11.0,8.0,14.0,121.5,mixed_evaporative,MAXIMUM,0
MCSP,2020,6,17,13,1,,,,19.9,12.0,11.0,8.0,16.0,121.6,mixed_evaporative,MAXIMUM,0
MCSP,2020,7,30,19,2,,,,15.2,16.0,14.0,5.0,22.0,119.3,mixed_evaporative,MAXIMUM,0
MCSP,2020,8,28,17,5,,,,13.4,16.0,14.0,8.0,24.0,116.4,mixed_evaporative,MAXIMUM,0
MCSP,2020,9,14,7,2,,,,20.2,16.0,13.0,5.0,26.0,115.3,mixed_evaporative,MAXIMUM,0
MCSP,2020,10,9,0,0,,,,17.7,16.0,14.0,5.0,22.0,118.5,mixed_evaporative,MAXIMUM,0
MCSP,2020,11,0,0,0,,,,21.8,16.0,14.0,5.0,23.0,119.2,mixed_evaporative,MAXIMUM,0
MCSP,2020,12,0,0,0,,,,21.8,17.0,16.0,5.0,22.0,117.5,mixed_evaporative,MAXIMUM,0
MCSP,2021,1,0,0,0,,,,11.3,16.0,15.0,3.0,19.0,0.0,mixed_evaporative,MAXIMUM,0
MCSP,2021,2,0,0,0,,,,14.8,16.0,16.0,5.0,18.0,117.6,mixed_evaporative,MAXIMUM,0
MCSP,2021,3,0,0,0,,,,11.9,14.0,14.0,11.0,16.0,118.3,mixed_evaporative,MAXIMUM,0
MCSP,2021,4,0,0,0,,,,23.6,16.0,15.0,8.0,18.0,118.6,mixed_evaporative,MAXIMUM,0
MCSP,2021,5,5,1,0,,,,18.8,15.0,14.0,8.0,20.0,119.1,mixed_evaporative,MAXIMUM,0
MCSP,2021,6,17,11,3,,,,12.6,15.0,13.0,8.0,22.0,118.8,mixed_evaporative,MAXIMUM,0
MCSP,2021,7,30,20,3,320.84,1.18,,19.1,15.0,14.0,8.0,20.0,118.1,mixed_evaporative,MAXIMUM,0
MCSP,2021,8,21,15,1,190.52,0.07,,19.6,16.0,14.0,11.0,19.0,117.0,mixed_evaporative,MAXIMUM,0
MCSP,2021,9,14,8,1,97.13,0.8,,15.5,17.0,15.0,16.0,21.0,114.0,mixed_evaporative,MAXIMUM,0
MCSP,2021,10,0,0,0,64.29,0.2,,13.5,16.0,15.0,16.0,19.0,114.4,mixed_evaporative,MAXIMUM,0
MCSP,2021,11,0,0,0,105.14,0.82,1.0,18.7,17.0,15.0,16.0,19.0,114.6,mixed_evaporative,MAXIMUM,0
MCSP,2021,12,0,0,0,125.06,4.55,,14.0,18.0,17.0,16.0,21.0,116.4,mixed_evaporative,MAXIMUM,0
MCSP,2022,1,0,0,0,170.25,24.77,2.0,13.5,19.0,19.0,11.0,22.0,114.7,mixed_evaporative,MAXIMUM,0
MCSP,2022,2,0,0,0,53.68,26.87,2.0,12.7,21.0,20.0,11.0,24.0,114.5,mixed_evaporative,MAXIMUM,0
MCSP,2022,3,0,0,0,87.56,25.2,1.0,13.4,22.0,21.0,13.0,25.0,115.9,mixed_evaporative,MAXIMUM,0
MCSP,2022,4,0,0,0,94.0,3.94,2.0,16.1,24.0,23.0,14.0,29.0,117.0,mixed_evaporative,MAXIMUM,0
MCSP,2022,5,3,1,0,,,,11.3,25.0,23.0,14.0,32.0,116.2,mixed_evaporative,MAXIMUM,0
MCSP,2022,6,16,10,0,,,,10.0,24.0,22.0,8.0,33.0,116.5,mixed_evaporative,MAXIMUM,0
MCSP,2022,7,23,14,1,154.0,9.02,,13.8,26.0,20.0,14.0,39.0,115.3,mixed_evaporative,MAXIMUM,0
MCSP,2022,8,26,15,2,82.0,9.6,,15.7,31.0,27.0,17.0,42.0,114.7,mixed_evaporative,MAXIMUM,0
MCSP,2022,9,15,9,8,121.14,4.01,,15.6,30.0,26.0,14.0,43.0,114.9,mixed_evaporative,MAXIMUM,0
MCSP,2022,10,6,0,0,109.0,0.28,2.0,20.7,29.0,23.0,17.0,44.0,115.4,mixed_evaporative,MAXIMUM,0
MCSP,2022,11,0,0,0,116.54,0.0,,20.9,29.0,23.0,14.0,44.0,115.7,mixed_evaporative,MAXIMUM,0
MCSP,2022,12,0,0,0,43.42,0.0,,24.2,28.0,24.0,14.0,42.0,116.0,mixed_evaporative,MAXIMUM,0
MCSP,2023,1,0,0,0,157.5,2.06,,21.0,27.0,22.0,14.0,42.0,116.4,mixed_evaporative,MAXIMUM,0
MCSP,2023,2,0,0,0,113.25,0.0,,20.7,27.0,23.0,11.0,39.0,117.2,mixed_evaporative,MAXIMUM,0
MCSP,2023,3,0,0,0,152.02,1.03,2.0,15.4,28.0,23.0,11.0,41.0,116.8,mixed_evaporative,MAXIMUM,0
MCSP,2023,4,0,0,0,158.96,0.62,,17.9,28.0,24.0,11.0,42.0,117.3,mixed_evaporative,MAXIMUM,0
MCSP,2023,5,5,0,0,,,,12.9,28.0,23.0,11.0,41.0,117.1,mixed_evaporative,MAXIMUM,0
MCSP,2023,6,7,2,0,,,,20.8,28.0,23.0,11.0,41.0,118.1,mixed_evaporative,MAXIMUM,0
MCSP,2023,7,27,23,8,216.9,0.0,,24.0,29.0,24.0,8.0,44.0,116.8,mixed_evaporative,MAXIMUM,0
MCSP,2023,8,26,14,4,119.45,0.83,1.0,25.9,28.0,23.0,11.0,43.0,116.6,mixed_evaporative,MAXIMUM,0
MCSP,2023,9,7,0,0,114.25,0.0,,28.2,27.0,22.0,17.0,39.0,116.3,mixed_evaporative,MAXIMUM,0
MCSP,2023,10,4,0,0,1082.5,0.0,1.0,28.3,28.0,23.0,17.0,42.0,115.8,mixed_evaporative,MAXIMUM,0
MCSP,2023,11,0,0,0,1396.0,0.0,1.0,22.2,25.0,20.0,8.0,41.0,115.6,mixed_evaporative,MAXIMUM,0
MCSP,2023,12,0,0,0,1464.0,0.0,,31.0,26.0,20.0,8.0,41.0,116.5,mixed_evaporative,MAXIMUM,0
MCSP,2024,1,0,0,0,1538.0,0.76,,22.5,28.0,23.0,11.0,43.0,119.8,mixed_evaporative,MAXIMUM,0
MCSP,2024,2,0,0,0,1358.0,0.0,,30.1,26.0,20.0,6.0,42.0,119.7,mixed_evaporative,MAXIMUM,0
MCSP,2024,3,0,0,0,1155.25,1.0,,19.3,25.0,20.0,11.0,39.0,120.2,mixed_evaporative,MAXIMUM,0
MCSP,2024,4,0,0,0,722.0,0.0,,21.8,26.0,21.0,11.0,41.0,120.5,mixed_evaporative,MAXIMUM,0
MCSP,2024,5,1,0,0,,,,19.4,26.0,21.0,16.0,41.0,121.1,mixed_evaporative,MAXIMUM,0
MCSP,2024,6,17,10,0,,,,25.7,26.0,16.0,16.0,47.0,120.8,mixed_evaporative,MAXIMUM,0
MCSP,2024,7,26,22,11,18.5,0.0,,20.8,24.0,15.0,16.0,45.0,120.9,mixed_evaporative,MAXIMUM,0
MCSP,2024,8,19,10,0,2.0,0.85,,20.0,25.0,16.0,24.0,44.0,122.3,mixed_evaporative,MAXIMUM,0
MCSP,2024,9,12,8,0,30.0,7.83,,26.1,25.0,16.0,24.0,43.0,129.3,mixed_evaporative,MAXIMUM,0
MCSP,2024,10,8,7,0,0.0,8.77,1.0,30.4,25.0,16.0,26.0,43.0,127.6,mixed_evaporative,MAXIMUM,0
MCSP,2024,11,0,0,0,16.0,4.37,,29.7,25.0,16.0,26.0,45.0,125.8,mixed_evaporative,MAXIMUM,0
MCSP,2024,12,0,0,0,47.0,8.98,,29.6,26.0,18.0,21.0,45.0,125.5,mixed_evaporative,MAXIMUM,0
MCSP,2025,1,0,0,0,43.25,0.0,,23.9,24.0,17.0,21.0,40.0,117.3,mixed_evaporative,MAXIMUM,0
MCSP,2025,2,0,0,0,16.75,6.29,,23.9,23.0,17.0,18.0,40.0,115.9,mixed_evaporative,MAXIMUM,0
MCSP,2025,3,0,0,0,8.0,5.12,,20.4,23.0,18.0,15.0,38.0,115.8,mixed_evaporative,MAXIMUM,0
MCSP,2025,4,0,0,0,10.0,1.41,1.0,29.0,23.0,18.0,10.0,38.0,115.0,mixed_evaporative,MAXIMUM,0
MCSP,2025,5,4,2,0,,,,23.6,23.0,18.0,10.0,37.0,115.1,mixed_evaporative,MAXIMUM,0
MCSP,2025,6,8,2,0,,,,23.7,24.0,19.0,13.0,38.0,115.6,mixed_evaporative,MAXIMUM,0
MCSP,2025,7,14,5,0,,,,31.5,25.0,18.0,10.0,43.0,115.6,mixed_evaporative,MAXIMUM,0
MCSP,2025,8,22,11,0,,,,27.6,26.0,19.0,10.0,42.0,116.0,mixed_evaporative,MAXIMUM,0
MCSP,2025,9,8,5,0,,,,24.4,27.0,20.0,13.0,43.0,113.8,mixed_evaporative,MAXIMUM,0
MCSP,2025,10,0,0,0,,,,26.1,26.0,19.0,13.0,42.0,113.6,mixed_evaporative,MAXIMUM,0
MCSP,2025,11,0,0,0,,,,27.0,25.0,18.0,13.0,42.0,112.6,mixed_evaporative,MAXIMUM,0
MCSP,2025,12,0,0,0,,,,24.5,25.0,17.0,15.0,43.0,108.0,mixed_evaporative,MAXIMUM,0
NKSP,2016,1,0,0,0,,,,,,,,,155.5,mixed_evaporative,MEDIUM,0
NKSP,2016,2,0,0,0,,,,,,,,,153.8,mixed_evaporative,MEDIUM,0
NKSP,2016,3,0,0,0,,,,,,,,,161.8,mixed_evaporative,MEDIUM,0
NKSP,2016,4,3,0,0,,,,,,,,,163.1,mixed_evaporative,MEDIUM,0
NKSP,2016,5,12,6,0,,,,,,,,,167.6,mixed_evaporative,MEDIUM,0
NKSP,2016,6,23,19,2,,,,,,,,,158.4,mixed_evaporative,MEDIUM,0
NKSP,2016,7,30,28,5,,,,,,,,,154.2,mixed_evaporative,MEDIUM,0
NKSP,2016,8,31,28,0,,,,,,,,,163.8,mixed_evaporative,MEDIUM,0
NKSP,2016,9,22,13,0,,,,,,,,,162.7,mixed_evaporative,MEDIUM,0
NKSP,2016,10,1,0,0,,,,,,,,,165.2,mixed_evaporative,MEDIUM,0
NKSP,2016,11,0,0,0,,,,,,,,,160.3,mixed_evaporative,MEDIUM,0
NKSP,2016,12,0,0,0,,,,,,,,,168.3,mixed_evaporative,MEDIUM,0
NKSP,2017,1,0,0,0,,,,9.1,13.0,8.0,4.0,30.0,161.5,mixed_evaporative,MEDIUM,0
NKSP,2017,2,0,0,0,,,,10.1,14.0,8.0,9.0,33.0,172.3,mixed_evaporative,MEDIUM,0
NKSP,2017,3,0,0,0,,,,6.5,13.0,7.0,4.0,33.0,177.2,mixed_evaporative,MEDIUM,0
NKSP,2017,4,0,0,0,,,,5.6,13.0,9.0,4.0,30.0,170.8,mixed_evaporative,MEDIUM,0
NKSP,2017,5,12,5,0,,,,7.1,12.0,7.0,4.0,27.0,171.4,mixed_evaporative,MEDIUM,0
NKSP,2017,6,23,16,0,,,,8.2,12.0,7.0,4.0,26.0,172.2,mixed_evaporative,MEDIUM,0
NKSP,2017,7,31,31,0,,,,10.0,16.0,14.0,6.0,27.0,171.2,mixed_evaporative,MEDIUM,0
NKSP,2017,8,30,27,2,,,,8.8,18.0,16.0,6.0,27.0,170.5,mixed_evaporative,MEDIUM,0
NKSP,2017,9,15,9,1,,,,9.5,17.0,16.0,6.0,26.0,169.9,mixed_evaporative,MEDIUM,0
NKSP,2017,10,1,0,0,,,,9.3,18.0,16.0,6.0,29.0,167.9,mixed_evaporative,MEDIUM,0
NKSP,2017,11,0,0,0,,,,11.8,14.0,11.0,9.0,28.0,164.4,mixed_evaporative,MEDIUM,0
NKSP,2017,12,0,0,0,,,,12.4,14.0,11.0,9.0,28.0,161.9,mixed_evaporative,MEDIUM,0
NKSP,2018,1,0,0,0,,,,12.5,13.0,9.0,9.0,27.0,160.4,mixed_evaporative,MEDIUM,0
NKSP,2018,2,0,0,0,,,,14.1,14.0,10.0,9.0,26.0,158.2,mixed_evaporative,MEDIUM,0
NKSP,2018,3,0,0,0,,,,9.8,13.0,9.0,6.0,27.0,159.3,mixed_evaporative,MEDIUM,0
NKSP,2018,4,2,0,0,,,,10.5,13.0,11.0,4.0,26.0,168.4,mixed_evaporative,MEDIUM,0
NKSP,2018,5,3,1,0,,,,10.8,13.0,9.0,4.0,27.0,166.7,mixed_evaporative,MEDIUM,0
NKSP,2018,6,20,15,0,,,,12.1,12.0,8.0,4.0,26.0,158.7,mixed_evaporative,MEDIUM,0
NKSP,2018,7,31,29,0,,,,10.1,12.0,9.0,6.0,23.0,163.3,mixed_evaporative,MEDIUM,0
NKSP,2018,8,29,22,0,,,,11.0,13.0,11.0,1.0,28.0,152.4,mixed_evaporative,MEDIUM,0
NKSP,2018,9,21,14,0,,,,9.7,11.0,7.0,1.0,26.0,147.8,mixed_evaporative,MEDIUM,0
NKSP,2018,10,0,0,0,,,,9.0,10.0,7.0,1.0,23.0,152.4,mixed_evaporative,MEDIUM,0
NKSP,2018,11,0,0,0,,,,12.6,10.0,6.0,4.0,26.0,154.1,mixed_evaporative,MEDIUM,0
NKSP,2018,12,0,0,0,,,,11.3,11.0,6.0,9.0,28.0,152.0,mixed_evaporative,MEDIUM,0
NKSP,2019,1,0,0,0,,,,9.4,10.0,6.0,6.0,24.0,153.3,mixed_evaporative,MEDIUM,0
NKSP,2019,2,0,0,0,,,,10.8,12.0,7.0,4.0,34.0,150.6,mixed_evaporative,MEDIUM,0
NKSP,2019,3,0,0,0,,,,13.8,13.0,8.0,4.0,34.0,154.0,mixed_evaporative,MEDIUM,0
NKSP,2019,4,3,0,0,,,,10.0,14.0,8.0,6.0,35.0,146.8,mixed_evaporative,MEDIUM,0
NKSP,2019,5,0,0,0,,,,9.4,13.0,7.0,4.0,35.0,149.7,mixed_evaporative,MEDIUM,0
NKSP,2019,6,25,12,0,,,,10.8,13.0,8.0,4.0,33.0,157.6,mixed_evaporative,MEDIUM,0
NKSP,2019,7,31,22,0,,,,13.6,12.0,8.0,6.0,28.0,155.7,mixed_evaporative,MEDIUM,0
NKSP,2019,8,30,22,0,,,,10.1,12.0,12.0,4.0,19.0,150.6,mixed_evaporative,MEDIUM,0
NKSP,2019,9,15,12,0,,,,8.2,13.0,12.0,4.0,19.0,160.2,mixed_evaporative,MEDIUM,0
NKSP,2019,10,0,0,0,,,,13.3,12.0,12.0,1.0,19.0,150.7,mixed_evaporative,MEDIUM,0
NKSP,2019,11,0,0,0,,,,12.5,11.0,11.0,1.0,19.0,148.6,mixed_evaporative,MEDIUM,0
NKSP,2019,12,0,0,0,,,,15.0,12.0,11.0,1.0,20.0,161.2,mixed_evaporative,MEDIUM,0
NKSP,2020,1,0,0,0,,,,11.7,10.0,8.0,1.0,20.0,161.7,mixed_evaporative,MEDIUM,0
NKSP,2020,2,0,0,0,,,,15.2,10.0,9.0,1.0,20.0,157.7,mixed_evaporative,MEDIUM,0
NKSP,2020,3,0,0,0,,,,9.6,11.0,9.0,4.0,22.0,143.5,mixed_evaporative,MEDIUM,0
NKSP,2020,4,2,0,0,,,,16.1,11.0,8.0,4.0,24.0,134.7,mixed_evaporative,MEDIUM,0
NKSP,2020,5,8,6,0,,,,11.5,11.0,8.0,4.0,26.0,107.3,mixed_evaporative,MEDIUM,0
NKSP,2020,6,18,12,0,,,,10.2,11.0,9.0,4.0,24.0,82.7,mixed_evaporative,MEDIUM,0
NKSP,2020,7,31,28,0,,,,12.5,13.0,11.0,4.0,22.0,66.8,mixed_evaporative,MEDIUM,0
NKSP,2020,8,30,28,1,,,,6.4,12.0,10.0,4.0,21.0,60.8,mixed_evaporative,MEDIUM,0
NKSP,2020,9,19,8,0,,,,8.5,12.0,11.0,4.0,19.0,68.9,mixed_evaporative,MEDIUM,0
NKSP,2020,10,6,1,0,,,,11.7,9.0,10.0,4.0,8.0,81.4,mixed_evaporative,MEDIUM,0
NKSP,2020,11,0,0,0,,,,7.1,6.0,7.0,4.0,8.0,98.1,mixed_evaporative,MEDIUM,0
NKSP,2020,12,0,0,0,,,,3.9,8.0,7.0,4.0,12.0,93.6,mixed_evaporative,MEDIUM,0
NKSP,2021,1,0,0,0,,,,3.5,14.0,8.0,6.0,38.0,85.6,mixed_evaporative,MEDIUM,0
NKSP,2021,2,0,0,0,,,,7.7,14.0,8.0,6.0,41.0,96.4,mixed_evaporative,MEDIUM,0
NKSP,2021,3,0,0,0,,,,7.5,14.0,9.0,6.0,40.0,109.8,mixed_evaporative,MEDIUM,0
NKSP,2021,4,1,0,0,,,,8.3,10.0,7.0,9.0,21.0,113.6,mixed_evaporative,MEDIUM,0
NKSP,2021,5,9,4,0,,,,7.8,10.0,6.0,12.0,22.0,126.7,mixed_evaporative,MEDIUM,0
NKSP,2021,6,24,21,3,,,,7.3,18.0,9.0,12.0,45.0,126.7,mixed_evaporative,MEDIUM,0
NKSP,2021,7,31,30,5,187.6,5.77,1.0,9.1,20.0,12.0,12.0,44.0,137.6,mixed_evaporative,MEDIUM,0
NKSP,2021,8,27,24,0,207.31,6.12,1.0,7.4,19.0,11.0,12.0,45.0,135.5,mixed_evaporative,MEDIUM,0
NKSP,2021,9,19,15,1,156.7,8.11,1.0,13.0,20.0,12.0,12.0,46.0,140.6,mixed_evaporative,MEDIUM,0
NKSP,2021,10,3,0,0,157.13,6.25,,10.7,20.0,11.0,12.0,48.0,133.1,mixed_evaporative,MEDIUM,0
NKSP,2021,11,0,0,0,77.25,5.81,,9.1,21.0,13.0,12.0,48.0,135.0,mixed_evaporative,MEDIUM,0
NKSP,2021,12,0,0,0,146.18,4.56,,9.4,22.0,15.0,12.0,45.0,138.9,mixed_evaporative,MEDIUM,0
NKSP,2022,1,0,0,0,160.84,9.2,,4.8,20.0,17.0,12.0,36.0,140.8,mixed_evaporative,MEDIUM,0
NKSP,2022,2,0,0,0,91.2,4.06,,10.2,20.0,16.0,12.0,36.0,130.5,mixed_evaporative,MEDIUM,0
NKSP,2022,3,0,0,0,155.8,5.5,1.0,7.2,20.0,16.0,15.0,39.0,138.0,mixed_evaporative,MEDIUM,0
NKSP,2022,4,2,0,0,48.3,4.38,,9.4,20.0,15.0,15.0,41.0,151.3,mixed_evaporative,MEDIUM,0
NKSP,2022,5,8,3,0,,,,9.9,18.0,14.0,4.0,39.0,155.2,mixed_evaporative,MEDIUM,0
NKSP,2022,6,21,13,0,,,,8.2,19.0,14.0,4.0,42.0,153.5,mixed_evaporative,MEDIUM,0
NKSP,2022,7,29,25,1,169.47,9.89,1.0,8.3,22.0,13.0,7.0,55.0,152.2,mixed_evaporative,MEDIUM,0
NKSP,2022,8,31,30,0,93.0,8.28,,9.1,26.0,18.0,4.0,61.0,142.9,mixed_evaporative,MEDIUM,0
NKSP,2022,9,20,14,4,160.15,6.1,,10.7,25.0,16.0,1.0,61.0,143.8,mixed_evaporative,MEDIUM,0
NKSP,2022,10,8,0,0,131.95,4.38,,9.6,25.0,16.0,7.0,58.0,153.0,mixed_evaporative,MEDIUM,0
NKSP,2022,11,0,0,0,136.91,3.89,1.0,10.4,21.0,13.0,10.0,52.0,151.1,mixed_evaporative,MEDIUM,0
NKSP,2022,12,0,0,0,77.25,9.01,,11.0,21.0,12.0,10.0,54.0,159.8,mixed_evaporative,MEDIUM,0
NKSP,2023,1,0,0,0,135.9,7.9,,11.6,24.0,15.0,10.0,55.0,162.6,mixed_evaporative,MEDIUM,0
NKSP,2023,2,0,0,0,214.14,5.95,,8.7,21.0,12.0,10.0,53.0,156.1,mixed_evaporative,MEDIUM,0
NKSP,2023,3,0,0,0,242.8,9.33,,6.9,22.0,13.0,13.0,54.0,156.7,mixed_evaporative,MEDIUM,0
NKSP,2023,4,2,0,0,297.1,4.52,,8.1,22.0,14.0,13.0,52.0,158.5,mixed_evaporative,MEDIUM,0
NKSP,2023,5,10,4,0,,,,5.1,22.0,14.0,4.0,53.0,154.2,mixed_evaporative,MEDIUM,0
NKSP,2023,6,10,3,0,,,,6.2,22.0,14.0,4.0,53.0,140.0,mixed_evaporative,MEDIUM,0
NKSP,2023,7,30,26,2,265.0,2.66,,8.0,25.0,16.0,4.0,56.0,143.2,mixed_evaporative,MEDIUM,0
NKSP,2023,8,27,21,0,289.55,3.19,,12.0,24.0,15.0,7.0,56.0,132.7,mixed_evaporative,MEDIUM,0
NKSP,2023,9,13,4,0,246.05,0.72,,12.3,23.0,13.0,7.0,58.0,138.0,mixed_evaporative,MEDIUM,0
NKSP,2023,10,5,2,0,1356.0,11.02,,11.5,22.0,13.0,4.0,57.0,141.0,mixed_evaporative,MEDIUM,0
NKSP,2023,11,0,0,0,763.25,2.35,,11.0,23.0,13.0,10.0,57.0,145.9,mixed_evaporative,MEDIUM,0
NKSP,2023,12,0,0,0,178.0,2.46,,9.1,22.0,12.0,10.0,57.0,149.1,mixed_evaporative,MEDIUM,0
NKSP,2024,1,0,0,0,107.0,2.74,,11.4,21.0,12.0,10.0,52.0,140.0,mixed_evaporative,MEDIUM,0
NKSP,2024,2,0,0,0,96.0,5.35,,14.7,21.0,13.0,13.0,52.0,129.4,mixed_evaporative,MEDIUM,0
