tract,ZIP,apx_loc,county,TotalPop,CIscore,CIscoreP,ozone,ozoneP,pm,pmP,lead,leadP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,SmATS,SmATSP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,cvd,cvdP,diabetes,diabetesP,lbw,lbwP,edu,eduP,housingB,housingBP,ling,lingP,pov,povP,unemp,unempP,PopChar,PopCharScore,PopCharP,popund_10,pop10_64,popovr_64,white_pct,hispanic_pct,black_pct,nativeamer_pct,asian_pct,othmulti_pct
6111007402,91362,Thousand Oaks,Ventura,6240,14.3744682,23.07010743,0.047038362,55.15045025,7.756592751,27.54227982,7.979462006,5.962029533,0.009347738,7.826756073,35.45949214,38.66109706,0.011189676,15.13115803,88.97289913,28.8014114,987.02,67.69653656,6,53.31956329,9,44.08710701,0.32,39.64367955,24,97.74187945,13.05,21.90930788,2,49.97987118,37.60216591,4.577889646,33.99956073,17.59,10.20610603,10.14,22.85242291,11.2,46.46085998,6.09,64.07043684,0.814227555,1.957077727,9.202453988,13.97933104,4.96742671,38.71546466,12.41334838,18.77004756,5.748233783,48.85691982,30.1766123,3.139977001,20.27910068,9.76,65.9,24.34,75.61,7.32,0,0,13.17,3.89
6111007403,91377,Oak Park,Ventura,5629,11.05875904,13.54524311,0.047701253,57.10520536,7.75352478,27.46540742,14.1515724,12.29044077,0.003205573,2.242497527,39.317907,43.72870177,0,0,94.16046777,29.66148418,448.61,31.54480484,3,32.9595751,0,0,0.27,34.18979518,13,84.87059232,0.1,0.608591885,5,73.14814815,29.54636197,3.597132805,15.31956951,12.43,2.468863661,11.23,31.16740088,9.4,21.323043,8.89,96.34270234,1.914262604,7.12776604,10,17.51305701,1.128003923,7.989474943,15.19572954,26.23603584,5.612788632,47.46291959,29.54567658,3.074326038,19.09403035,8.76,76.66,14.59,70.69,4.62,0,0,23.47,1.23
6111007405,91307,West Hills,Ventura,5877,10.26833576,11.51844058,0.049524979,63.51855919,7.860364914,30.9466286,6.000666741,3.985788831,0.000881062,0.340771683,39.40035176,44.67406837,0.394169719,35.79654511,90.88766737,29.17631492,381.922,24.84881803,0,0,0,0,0.3,37.76511938,13,84.87059232,0.85,3.269689737,5,73.14814815,30.49915509,3.713130957,17.04370745,15.27,6.106028877,11.8,35.38546256,8.9,15.40242558,5.88,59.6681341,0.401808137,0.533748471,16.58878505,50.58339816,2.726033621,22.13850018,5.636707338,3.384581352,5.290278255,43.42589495,26.5768687,2.765411692,14.65278547,11.84,73.4,14.75,71.11,10.67,0.75,0,12.15,5.33
6111007406,91377,Oak Park,Ventura,2150,8.010198315,6.523424521,0.048022014,58.13749176,7.626257515,23.61080606,4.990554506,3.241922949,0.001395135,0.75849181,39.39210729,44.66307574,0,0,88.9632327,28.79038483,375.335,24.09015943,0,0,0,0,0,0,13,84.87059232,0,0,0,0,19.98939396,2.433616187,2.426971228,14.82,5.44472611,11.77,35.17621145,9.2,18.73208379,7.92,91.12766678,2.46174318,10.41921494,11.53846154,24.64718302,3.394255875,27.54455209,10.11709602,12.64240681,6.075533662,52.97200848,31.63262255,3.291479716,22.39450659,9.58,73.21,17.21,64.09,8.33,0,0,22.51,5.07
6111007505,93065,Simi Valley,Ventura,3151,16.80649265,29.67105992,0.049524979,63.51855919,7.973981142,34.09839666,35.52394711,35.4502054,0.012003861,10.51995163,27.86632956,25.72276575,0,0,35.9467262,18.41437865,394.441,26.1902144,0.5,7.185010328,0.2,1.096048457,0.345,41.78887408,21,96.47385791,19.95,30.38186158,0,0,27.65540888,3.366918019,11.77245772,32.05,42.56585473,15.15,58.96475771,10.8,40.62844542,9.18,97.29089062,17.05006766,62.93784054,13.58490566,35.49283254,0,0,22.65947318,44.6742617,4.764605786,37.30344597,47.97208164,4.991654846,48.6432606,11.87,68.42,19.71,49.16,37.1,0,0,9.93,3.81
6111007506,93065,Simi Valley,Ventura,7106,17.86004247,32.41776498,0.049381949,63.09027015,7.636135079,23.87436855,31.15154236,30.79826801,0.000819623,0.307793778,43.44690016,48.27965263,0.176509289,30.42226488,50.0024678,21.97596207,279.106,14.32655305,3,32.9595751,0,0,0.895,76.30590231,29,99.14886225,26.9,38.30548926,1,33.6352657,34.99821079,4.260870164,26.8833736,31.64,41.83842169,15,57.37885463,10.6,37.50826902,6.25,67.60356699,8.172690763,38.15189592,15.75492341,46.66074008,1.864700781,14.54371487,18.54770616,34.76385356,2.724177072,13.30433813,40.2835933,4.191642031,36.3163141,7.42,71.67,20.91,61.47,25.61,1,0,8.94,2.98
6111007507,93065,Simi Valley,Ventura,6626,6.851947166,4.219736405,0.048022014,58.13749176,7.685710112,25.20316275,2.830314479,1.82080604,0.014297638,12.50961856,27.84159613,25.68978784,0,0,44.17230027,20.68585291,345.486,21.03353491,0,0,0,0,0,0,13,84.87059232,22.9,33.75894988,0,0,20.34721802,2.47717961,2.767406106,31.21,41.04485837,14.83,56.46475771,9.3,19.92282249,4.74,32.75764759,2.629291612,11.40887357,11.6089613,24.99166574,2.069536424,16.26599689,2.233625113,0.342882425,3.83601757,25.08085201,26.58278783,2.766027597,14.66386089,6.1,78.81,15.09,67.79,12.93,0.62,0.26,11.62,6.78
6111007508,91362,Thousand Oaks,Ventura,3939,6.428246251,3.588437258,0.046521875,53.07489567,7.574387074,21.94157698,17.71503204,16.08748751,0.030422759,28.3500055,28.4764208,26.90997032,0,0,54.7836135,22.67063623,1662.529,80.57174272,0,0,0,0,0.045,4.956974912,7,56.99148862,0.2,1.038186158,0,0,24.29978456,2.958386291,6.589062157,18.32,11.57279841,9.98,21.58590308,10.8,40.62844542,3.31,8.894909132,6.624825662,31.81363283,8.591065292,11.79019891,0.678426052,3.408683172,13.42521695,21.5352284,4.736063148,36.92427791,20.88245913,2.172889413,7.243327057,11.4,73.67,14.93,62.78,26.05,0.03,0,4.87,6.27
6111007509,91362,Thousand Oaks,Ventura,3995,6.226549925,3.211872854,0.047038362,55.15045025,7.547387004,21.31561608,22.17246361,20.71721994,0.005360972,4.408046609,28.4764208,26.90997032,0,0,62.1575648,24.13717058,373.088,23.83727323,0,0,0,0,0.02,2.387589383,25,97.96769151,0,0,0,0,20.28160563,2.469191606,2.701515484,18.58,11.92549322,10.22,23.44713656,8.7,13.50606395,4.89,36.34721752,2.082610205,8.228622262,13.26530612,33.53705967,1.224489796,8.862576247,16.19524406,28.90167017,6.375545852,56.28415301,24.23464704,2.521695728,11.07542363,12.57,73.24,14.19,62.45,9.86,3.8,0,13.42,10.46
6111007510,91362,Thousand Oaks,Ventura,5616,4.946136095,1.572710156,0.047038362,55.15045025,7.568172312,21.83175928,2.080231137,1.298989675,0.006071412,5.07859734,36.3648951,39.32065516,0,0,49.37377803,21.89877605,1316.934,75.09620671,0,0,0,0,0,0,7,56.99148862,0,0,0,0,21.47248002,2.61417505,3.78871074,19.79,14.41640031,10.65,26.48678414,10.1,30.28665932,4.31,23.61440343,0.935051807,2.579784277,11.13989637,22.72474719,0.985477178,6.936969262,4.451566952,1.891383696,4.142228739,29.19594067,18.18341341,1.892044718,4.817809281,13.55,66.79,19.66,65.42,11.66,4.68,0,14.69,3.54
6111007511,91307,West Hills,Ventura,2649,25.4757585,50.78081737,0.05161356,69.646387,7.915911304,32.3852405,8.42093566,6.383923615,0.005826635,4.858744641,60.82624371,73.39782346,0.558059891,38.00383877,65.2009328,24.75465873,2077.113,86.4431006,0,0,2.5,18.70493222,0.075,8.956490122,25,97.96769151,1.85,5.62052506,4,67.29066023,39.01949306,4.750442666,38.10674281,36.19,52.00044087,15.54,61.74008811,10.1,30.28665932,11.63,99.78552884,5.117270789,24.48571111,19.20454545,62.87365263,4.161979753,33.26157158,11.61998486,16.62426723,8.301008534,73.38017174,51.53912707,5.362817802,53.59397497,6,70.86,23.14,70.18,7.06,1.59,0,14.19,6.98
6111007512,93063,Simi Valley,Ventura,6085,23.21232404,46.04053605,0.052081217,70.8653635,7.73220686,26.87239183,26.27291921,25.7022316,0.008535781,7.101242168,51.28739703,57.4585028,0,0,54.80350113,22.68166281,330.191,19.29631666,23.25,89.49542638,10,47.99538506,1.3,86.81371955,24,97.74187945,14.95,24.2124105,8.25,84.82286634,43.11379191,5.248904598,49.76938282,33.87,46.1589331,14.74,55.58370044,10.2,31.84123484,5.87,59.01343267,9.53326713,43.33370399,13.77410468,36.42626959,3.657908295,29.49407966,16.75101215,30.22895697,5.403782648,44.77528716,42.50049237,4.422317762,39.9269022,14.77,71.78,13.44,57.6,19.56,0.38,1.1,17.29,4.08
6111007513,93065,Simi Valley,Ventura,1761,10.30527909,11.61811939,0.04894338,61.56380409,7.847887516,30.5403031,13.18146461,11.16909071,0.012002007,10.508959,27.86632956,25.72276575,0,0,38.31037937,19.19726541,524.269,39.16437603,0,0,0,0,0.13,18.42200945,20,95.81379191,18.1,28.17422434,0,0,24.40054843,2.970653826,6.70986163,32.05,42.56585473,15.15,58.96475771,10,28.85336273,5,38.96602325,5.312954876,25.41977093,6.725663717,6.200688965,0,0,14.19647927,23.51509789,7.427937916,66.56629865,33.33893545,3.469027255,25.03045741,7.27,67.58,25.16,77.29,7.1,0.4,0.51,11.47,3.24
6111007515,93021,Moorpark,Ventura,3462,18.57525477,34.4445675,0.048022014,58.13749176,7.865424633,31.07840984,18.58206467,16.8757633,0.035922803,33.75838188,36.70291863,39.93624272,496.1501727,86.78822777,36.46530987,18.63491013,1227.202,73.29301814,2.5,26.49749189,19.25,66.8156908,0.175,23.39110411,25,97.96769151,43.75,51.849642,1,33.6352657,46.55058635,5.667318414,59.90555678,30.86,40.10801279,14.9,56.8061674,9.6,23.75964719,3.45,10.45264703,4.891969018,23.42933393,19.34306569,63.59595511,1.038575668,7.427341227,12.80417149,19.95354496,4.713804714,36.67893387,31.49932021,3.277609164,22.18407354,7.71,73.4,18.89,63.49,18.34,0,0,9.04,9.13
6111007516,93065,Simi Valley,Ventura,3554,15.43425443,25.87218961,0.048022014,58.13749176,7.784609795,28.48671206,9.061006779,7.205506828,0.113708755,75.72826206,27.86632956,25.72276575,0,0,41.15056663,19.91399272,832.907,62.00109951,0,0,0,0,0,0,13,84.87059232,0.35,1.443914081,0,0,27.89490291,3.396075309,12.14583791,32.05,42.56585473,15.15,58.96475771,10.1,30.28665932,5.15,42.52172931,5.621401964,26.97653731,36.07954545,97.23302589,1.009534492,7.235976558,27.3776027,55.15982745,4.373024236,32.24043716,43.67695557,4.544732676,41.96478015,8.05,63.34,28.62,59.59,27.63,4.14,0,6.22,2.42
6111007607,93021,Moorpark,Ventura,6205,6.798542394,4.142208439,0.045988215,50.99934109,7.95508807,33.43949045,6.380708968,4.374375486,0.020071895,18.19281082,34.69951091,38.17742113,427.9563408,85.8925144,43.14539947,20.45429485,366.671,23.14458494,0,0,0,0,0.01,1.890679918,20,95.81379191,0,0,0.2,8.655394525,28.79845089,3.506078093,13.7381946,21.47,17.50247989,12.69,41.72907489,9.7,25.01653804,4.95,37.61146856,2.414174972,10.17458023,6.697459584,6.078453161,0.512820513,1.518957063,4.270749396,1.625926336,2.858880779,14.63142634,18.63537948,1.939073293,5.161147414,12.78,66.37,20.85,67.38,13.31,0.47,0,6.83,12.01
6111007609,93021,Moorpark,Ventura,2596,6.394590783,3.477683021,0.046345924,52.39402592,7.963619232,33.76894355,7.170796755,5.129343844,0.014774447,12.96031659,26.30812356,23.94195889,17.04132694,63.69161868,40.67091243,19.79270041,353.169,21.9571193,0,0,0,0,0.01,1.890679918,17,91.78391523,2.05,6.07398568,0.5,21.49758454,26.20556701,3.190406482,9.180759939,21.93,18.60465116,13.05,44.46035242,9.8,26.39470783,1.57,0.90303646,3.335250144,15.17847215,7.411764706,8.067563063,0,0,5.546995378,3.240791948,6.094808126,53.18389651,19.26241585,2.004318515,5.648466054,9.9,73.15,16.95,73.34,17.26,2.73,0,2.27,4.39
6111007610,93021,Moorpark,Ventura,4631,5.936980249,2.791006756,0.046695918,53.66791127,7.891697407,31.83615199,15.81175686,13.94470967,0.013332211,11.60822249,26.30812356,23.94195889,2.307970518,48.56046065,38.7707473,19.3295843,423.649,29.05992303,0,0,0,0,0.1,14.62852988,20,95.81379191,14.05,23.16229117,0.45,13.4863124,27.50079493,3.348094487,11.519877,21.93,18.60465116,13.05,44.46035242,9.8,26.39470783,3.19,7.924144937,3.237067598,14.64472367,7.763975155,9.034337149,0.445009536,0.968783638,7.223183391,5.983851344,3.195962994,18.05509089,17.04166071,1.773241548,3.80994573,12.65,71.56,15.78,70.14,19.07,0.13,0.26,3.99,6.41
6111007611,93021,Moorpark,Ventura,4729,30.14671596,59.40857238,0.046521875,53.07489567,8.032427073,35.49308148,83.02909929,86.83246364,0.110639845,74.79388809,26.30812356,23.94195889,0.113330962,27.76711452,39.1288165,19.40677032,523.744,39.12039582,4,40.38064326,0,0,0.01,1.890679918,17,91.78391523,177.35,87.48210024,2.7,57.30676329,45.5272197,5.542728261,56.99538766,21.93,18.60465116,13.05,44.46035242,10.7,39.10694598,6.62,74.57952365,34.07049067,87.45691093,14.30051813,39.32659184,8.424182359,57.94761392,31.5978836,63.654463,6.110283159,53.38463254,52.27095538,5.438966974,54.57968767,14.13,77.27,8.61,6.98,88.69,0.68,0,2.96,0.7
6111007612,93021,Moorpark,Ventura,4706,20.80198578,40.21486322,0.046168044,51.76806501,8.031024933,35.47111794,23.30258918,22.04951704,0.074622078,61.18500605,26.30812356,23.94195889,1092.141742,90.65898912,41.55955943,20.03528504,576.507,43.87025838,1,13.23399233,0,0,0.025,3.87831778,17,91.78391523,60.4,61.67064439,2,49.97987118,41.33427984,5.032257241,44.61893257,21.93,18.60465116,13.05,44.46035242,8.9,15.40242558,5.47,50.20882718,12.44431244,52.28511064,33.8028169,95.77730859,3.075995175,24.92524818,18.50828729,34.57582126,4.118738404,28.86138062,39.72701897,4.133728619,35.4745819,13.79,73.31,12.9,46.35,40.27,0.13,0.15,7.25,5.86
6111007613,93021,Moorpark,Ventura,4536,16.77392214,29.58245653,0.047206805,55.60070283,7.882212596,31.53964419,23.13075756,21.90518486,0.038242596,36.16576893,34.27904262,34.16510938,368.4355399,85.06078055,36.91921717,18.7341493,1255.005,73.91973612,4.2,41.14783122,0,0,0.05,6.993091746,20,95.81379191,49.4,55.4176611,3,61.45330113,44.24790507,5.386977627,53.15176807,22.21,19.01245454,13.11,44.90088106,9,16.4277839,4.58,29.26966926,3.276539974,14.88935839,14.18918919,38.73763752,5.075445816,39.50484392,7.87037037,7.333259595,6.893617021,61.77093788,29.92495233,3.113790942,19.78070661,11.51,77.12,11.38,62.83,20.17,1.1,0,11.82,4.08
6111007614,93021,Moorpark,Ventura,7317,15.77742998,26.88005316,0.048793974,60.97078849,7.358906159,16.18712937,20.99233248,19.42933274,0.017840007,15.92832802,34.2872871,34.17610201,0.549865098,37.77991043,26.68894307,15.98853236,1311.323,74.97526113,2.2,23.95987017,5.75,33.97750216,0.1,14.62852988,22,96.89074171,107.7,77.33890215,6.2,78.26086957,41.01163847,4.992977148,43.77333626,22.31,19.34310592,13.1,44.86784141,9.8,26.39470783,4.1,19.69748279,8.073283672,37.74046481,8.172043011,10.19002111,3.76146789,30.28345892,13.85813858,22.67448291,7.248286769,64.91580239,30.36831526,3.159924332,20.54491084,13.79,70.71,15.5,47.22,34.3,7.69,0,6.78,4
6111007700,93065,Simi Valley,Ventura,6265,33.50812985,65.37822572,0.048335857,59.32352295,8.005802996,34.81221173,41.32459162,41.85633396,0.045840824,42.51951193,35.82075967,38.83697922,35.90826118,69.09788868,33.49015937,17.80791708,1369.675,76.09675646,14.25,78.68102685,37,84.26593597,0.695,67.39789116,25,97.96769151,454.05,96.58711217,17.45,95.93397746,60.63112879,7.381559279,90.7313859,31.87,42.31235534,15.11,58.30396476,10,28.85336273,6.57,73.68777514,10.40435091,45.95796731,24.55357143,81.2756973,1.55006284,11.91245066,20.40555644,39.38723593,1.443932412,3.780528605,43.62607023,4.539437886,41.88725219,13.93,71.64,14.43,57.94,28.65,2.04,0,7.98,3.38
6111007800,93065,Simi Valley,Ventura,4211,28.25475248,55.9530402,0.049944833,64.85833516,8.04090786,35.7456622,34.04378264,33.79593649,0.060937158,53.78696273,28.27030889,26.73408816,0,0,33.17242673,17.73073106,635.923,48.8840022,7,57.99645913,2.75,19.35390828,0.575,60.27148224,21,96.47385791,91.3,73.21002387,0,0,40.53385047,4.934808671,42.29079728,32.05,42.56585473,15.15,58.96475771,10.8,40.62844542,4.84,35.30872559,9.622113366,43.58945847,34.38485804,96.21069008,11.51439299,69.91986604,38.13377767,74.33912178,5.372460497,44.3626631,55.02565288,5.725602423,58.79942408,14.06,74.4,11.54,39.75,42.29,1.09,0.12,16.12,0.62
6111007901,93065,Simi Valley,Ventura,4848,32.42209541,63.59508251,0.05008176,65.26466066,8.16888237,38.44717769,26.50294477,25.92428111,0.081497352,64.37287018,39.96922062,45.24568539,0.642669012,39.21944978,31.24981943,17.15734921,1846.513,83.23254535,10,68.146946,4,27.70406692,0.68,66.59798812,21,96.47385791,73,67.32696897,0,0,49.69699205,6.050378744,68.46035581,32.05,42.56585473,15.15,58.96475771,10.4,34.52039691,7.97,91.56789705,11.72255661,50.138997,25.6684492,84.02044672,5.457463884,41.5859347,19.68194961,37.5290344,3.11774461,17.19638675,51.49944326,5.358688569,53.5607487,9.39,75.12,15.49,38.59,46.16,0.91,0,8.19,6.15
6111007903,93065,Simi Valley,Ventura,5133,14.56841565,23.65710488,0.050999568,67.87832199,7.9202075,32.50603997,7.620846761,5.67336516,0.016855997,15.03792459,46.89309121,51.84126635,2.840056837,49.93602047,27.98777353,16.1870107,2214.581,88.1253436,3.3,34.70050162,5.25,32.70839342,0.335,41.18288692,11,80.71912454,32.2,43.38902148,0,0,40.19321485,4.89333786,41.40127389,32.19,42.75322385,15.11,58.30396476,10.2,31.84123484,2.89,5.429506716,3.979088005,18.52551985,15.47619048,45.39393266,3.214285714,26.12127736,10.59925825,13.82590421,2.280633939,9.345377495,28.61219243,2.977193904,17.67637612,8.1,74.36,17.53,62.32,16.33,1.17,0,17.07,3.12
6111007904,93065,Simi Valley,Ventura,5025,26.75447894,53.02912836,0.050744445,67.208434,8.047891617,35.88842521,46.33926046,47.29654713,0.080239233,63.77926789,45.58370892,50.50016489,2.408138083,48.91234805,31.0187098,17.09118977,1764.645,82.06706982,6,53.31956329,10.5,49.1202769,0.695,67.39789116,24,97.74187945,89.2,72.70883055,0,0,53.30020064,6.48905271,77.19086317,32.05,42.56585473,15.15,58.96475771,10.4,34.52039691,4.24,22.24856079,12.81385281,53.3192483,8.099688474,9.978886543,4.861538462,38.0696089,18.79019293,35.31688972,6.888111888,61.68172187,39.6240818,4.123017664,35.30845055,7.68,76,16.32,54.93,30.93,0.58,0,7.68,5.89
6111008001,93065,Simi Valley,Ventura,3395,18.25762726,33.51423192,0.050483698,66.43971008,8.009937763,34.92202943,43.12831145,43.77706228,0.052244307,47.36726393,53.52165008,59.64603716,0,0,32.68911277,17.56533245,595.94,45.77240242,1,13.23399233,1.8,14.06114797,0.705,68.00387832,24,97.74187945,32,43.16229117,0.2,8.655394525,39.89407447,4.856918904,40.52273226,32.05,42.56585473,15.15,58.96475771,10.2,31.84123484,3.11,7.303307371,9.254267745,42.41076393,14.15384615,38.52650294,5.072463768,39.46896304,23.27917282,45.94624488,3.277777778,19.06992305,36.12663412,3.759096585,29.25019382,12.46,75.96,11.58,53.11,32.64,2.44,0,6.63,5.18
6111008002,93063,Simi Valley,Ventura,4666,22.55582172,44.43459962,0.05161356,69.646387,8.020459175,35.15264661,41.74083878,42.20051071,0.053677548,48.49950533,45.58370892,50.50016489,0,0,32.7144831,17.59841217,529.99,39.63716328,7,57.99645913,3.75,26.37727142,0.97,79.09344322,24,97.74187945,27.15,38.57995227,3,61.45330113,45.33858287,5.5197626,56.35844498,34.28,47.34927808,14.46,53.8876652,11.3,47.68467475,2.78,4.695789593,10.75686166,47.28121873,25.14792899,82.77586398,3.388856979,27.49671092,18.86792453,35.53810419,2.045454545,7.605665217,39.27193226,4.086375331,34.75467937,11.44,70.49,18.07,52.42,39.11,0.47,0,4.61,3.39
6111008004,93065,Simi Valley,Ventura,5199,16.60002487,29.13943958,0.050483698,66.43971008,7.969718456,33.96661542,32.63453085,32.37481958,0.026386238,24.23876003,39.87028691,45.14675168,0,0,34.934099,18.16076745,530.419,39.64815833,0,0,0,0,1.08,81.89310387,24,97.74187945,76.7,68.61575179,1,33.6352657,37.32496526,4.54414175,33.31869097,32.05,42.56585473,15.15,58.96475771,9.4,21.323043,5.02,39.37238966,8.122104116,38.0184588,13.82636656,36.74852761,3.09148265,25.05681139,20.22753567,38.84526048,2.313284865,9.62417754,35.10757922,3.65306053,27.66640824,9.02,78.69,12.29,62.84,34.31,0.15,0.04,2.19,0.46
6111008005,93065,Simi Valley,Ventura,2844,16.46746231,28.79610145,0.049944833,64.85833516,7.989806175,34.46079508,39.66038725,39.96891307,0.009923989,8.607233154,27.88281851,25.74475102,0,0,36.1991603,18.52464439,444.985,31.20395822,0.5,7.185010328,0,0,0.705,68.00387832,21,96.47385791,46.85,53.93794749,0,0,31.1474244,3.792054745,18.46035581,32.05,42.56585473,15.15,58.96475771,10.9,42.01764057,3.94,17.2705723,15.43555782,59.13488269,12.10191083,27.4808312,5.905006418,44.52816649,19.8568873,37.90509899,5.600539811,47.27333556,41.73458466,4.342622514,38.78613357,9.25,79.43,11.32,40.61,50.49,0.77,0,2,6.12
6111008101,93065,Simi Valley,Ventura,3293,20.76214107,40.10410898,0.051371972,68.92159016,8.021639824,35.20755546,34.91387932,34.76185189,0.078185258,62.84489392,45.58370892,50.50016489,0,0,30.83328627,16.9919506,1569.196,79.09840572,2,23.35497197,15,59.27314681,0.58,60.63507454,24,97.74187945,45.1,52.87589499,0,0,45.35392148,5.521630005,56.41335383,34.2,47.1949741,14.48,53.99779736,11.3,47.68467475,3.44,10.33976747,8.167495854,38.10741688,17.37089202,54.49494388,2.407407407,19.16038751,17.77981092,32.72868046,3.180212014,17.85435486,36.13673007,3.760147102,29.28342009,6.35,69.85,23.81,57.39,22.9,0.24,1.76,9.63,8.08
6111008201,93063,Simi Valley,Ventura,5739,27.73078974,54.92302581,0.052637825,72.29299363,7.792858442,28.728311,39.77389581,40.11324525,0.085421559,66.17566231,39.37561834,43.76167967,0,0,30.8241508,16.98092403,1578.741,79.20835624,3.25,33.80053113,0,0,0.44,49.98182039,24,97.74187945,198.65,89.37947494,5,73.14814815,48.0524229,5.850160062,64.02372062,35.65,50.88724788,14.03,51.37665198,10.9,42.01764057,4.21,21.72931482,16.54972175,61.89258312,19.23076923,63.04033782,7.659831122,54.13228083,12.5,19.07974782,5.83028083,49.89405598,45.55525746,4.740176243,44.73363606,8.59,77.02,14.39,46.18,32.6,1.36,0,16.8,3.07
